datetime,date,open,high,low,close,volume,symbol
2019-09-19 09:01:00+09:00,2019-09-19,4130,4130,4110,4125,3251,160550
2019-09-19 09:01:00+09:00,2019-09-19,2510,2510,2510,2510,31,001810
2019-09-19 09:01:00+09:00,2019-09-19,615,622,615,622,1591,208640
2019-09-19 09:01:00+09:00,2019-09-19,351000,352000,351000,352000,336,267250
2019-09-19 09:01:00+09:00,2019-09-19,193900,193900,193900,193900,144,263750
2019-09-19 09:01:00+09:00,2019-09-19,12050,12050,12000,12050,980,082270
2019-09-19 09:01:00+09:00,2019-09-19,1115,1120,1115,1120,8214,042040
2019-09-19 09:01:00+09:00,2019-09-19,71300,71600,71300,71500,1007,010060
2019-09-19 09:01:00+09:00,2019-09-19,9500,9500,9480,9480,205,094360
2019-09-19 09:01:00+09:00,2019-09-19,8100,8100,8100,8100,1,079940
2019-09-19 09:01:00+09:00,2019-09-19,3350,3355,3330,3330,5426,086980
2019-09-19 09:01:00+09:00,2019-09-19,2320,2350,2315,2335,252831,005860
2019-09-19 09:01:00+09:00,2019-09-19,13350,13350,13300,13350,6930,024110
2019-09-19 09:01:00+09:00,2019-09-19,1630,1640,1630,1640,8707,065170
2019-09-19 09:01:00+09:00,2019-09-19,1195,1195,1185,1190,3952,101390
2019-09-19 09:01:00+09:00,2019-09-19,1095,1095,1080,1080,7827,021040
2019-09-19 09:01:00+09:00,2019-09-19,11950,11950,11950,11950,86,001390
2019-09-19 09:01:00+09:00,2019-09-19,47400,47400,47100,47100,385,025540
2019-09-19 09:01:00+09:00,2019-09-19,8120,8150,8120,8150,2144,005690
2019-09-19 09:01:00+09:00,2019-09-19,2210,2210,2210,2210,252,078860
2019-09-19 09:01:00+09:00,2019-09-19,3135,3135,3125,3125,88,071850
2019-09-19 09:01:00+09:00,2019-09-19,234000,234500,234000,234000,5458,006400
2019-09-19 09:01:00+09:00,2019-09-19,16550,16650,16500,16550,10443,002100
2019-09-19 09:01:00+09:00,2019-09-19,21800,21800,21650,21650,1151,099320
2019-09-19 09:01:00+09:00,2019-09-19,33150,33150,33150,33150,786,294870
2019-09-19 09:01:00+09:00,2019-09-19,928,928,928,928,629,050120
2019-09-19 09:01:00+09:00,2019-09-19,7840,7840,7840,7840,89,131290
2019-09-19 09:01:00+09:00,2019-09-19,26250,26300,26250,26300,684,143160
2019-09-19 09:01:00+09:00,2019-09-19,10150,10200,10050,10100,6252,115440
2019-09-19 09:01:00+09:00,2019-09-19,71400,71500,71400,71400,2502,003550
2019-09-19 09:01:00+09:00,2019-09-19,14800,15000,14800,15000,3482,290380
2019-09-19 09:01:00+09:00,2019-09-19,39550,39600,39550,39600,410,174900
2019-09-19 09:01:00+09:00,2019-09-19,41450,41450,41350,41400,563,036460
2019-09-19 09:01:00+09:00,2019-09-19,23750,23800,23750,23800,142,041830
2019-09-19 09:02:00+09:00,2019-09-19,3215,3265,3215,3265,1022,013810
2019-09-19 09:01:00+09:00,2019-09-19,2660,2660,2660,2660,146,024070
2019-09-19 09:07:00+09:00,2019-09-19,3030,3030,3030,3030,1,297570
2019-09-19 15:31:00+09:00,2019-09-19,583,583,583,583,2,140290
2019-09-19 09:21:00+09:00,2019-09-19,20600,20600,20600,20600,1,228180
2019-09-19 09:01:00+09:00,2019-09-19,548,559,548,559,2684,113810
2019-09-19 09:05:00+09:00,2019-09-19,17050,17050,17050,17050,1,144960
2019-09-19 09:01:00+09:00,2019-09-19,40000,40000,40000,40000,191,000850
2019-09-19 09:12:00+09:00,2019-09-19,11600,11600,11600,11600,1,109860
2019-09-19 09:01:00+09:00,2019-09-19,10150,10250,10050,10150,724184,044960
2019-09-19 09:01:00+09:00,2019-09-19,4785,4795,4785,4790,720,033530
2019-09-19 09:01:00+09:00,2019-09-19,5150,5160,5130,5160,11861,037030
2019-09-19 09:01:00+09:00,2019-09-19,32800,32800,32800,32800,5,023910
2019-09-19 09:01:00+09:00,2019-09-19,3480,3480,3480,3480,94,054540
2019-09-19 09:01:00+09:00,2019-09-19,2380,2380,2380,2380,5,082660
2019-09-19 09:01:00+09:00,2019-09-19,13850,13850,13800,13800,174,019440
2019-09-19 09:01:00+09:00,2019-09-19,5040,5040,5040,5040,17,010470
2019-09-19 09:01:00+09:00,2019-09-19,998,998,997,997,60,058420
2019-09-19 09:01:00+09:00,2019-09-19,7310,7310,7300,7300,466,950170
2019-09-19 09:01:00+09:00,2019-09-19,5050,5050,5050,5050,6424,087730
2019-09-19 09:01:00+09:00,2019-09-19,5710,5740,5710,5720,2680,245620
2019-09-19 09:01:00+09:00,2019-09-19,20350,20450,20300,20350,19388,072020
2019-09-19 09:01:00+09:00,2019-09-19,30350,30400,30350,30350,297,020000
2019-09-19 09:01:00+09:00,2019-09-19,1560,1565,1560,1560,7920,217600
2019-09-19 09:01:00+09:00,2019-09-19,4580,4580,4580,4580,200,124500
2019-09-19 09:01:00+09:00,2019-09-19,13850,13900,13800,13800,7630,040910
2019-09-19 09:01:00+09:00,2019-09-19,2535,2535,2535,2535,1216,001780
2019-09-19 09:01:00+09:00,2019-09-19,6500,6500,6500,6500,44,140910
2019-09-19 09:01:00+09:00,2019-09-19,4495,4495,4445,4490,3538,068050
2019-09-19 09:01:00+09:00,2019-09-19,7460,7540,7460,7530,14046,154030
2019-09-19 09:01:00+09:00,2019-09-19,2500,2515,2495,2510,106142,010100
2019-09-19 09:01:00+09:00,2019-09-19,26400,26400,26300,26300,2418,230240
2019-09-19 09:01:00+09:00,2019-09-19,6060,6060,6060,6060,184,051160
2019-09-19 09:01:00+09:00,2019-09-19,1515,1595,1510,1580,400202,226350
2019-09-19 09:01:00+09:00,2019-09-19,2705,2705,2705,2705,251,066900
2019-09-19 09:01:00+09:00,2019-09-19,23050,23100,23050,23050,400,103140
2019-09-19 09:01:00+09:00,2019-09-19,12000,12100,12000,12100,153,045100
2019-09-19 10:58:00+09:00,2019-09-19,2345,2345,2345,2345,300,233990
2019-09-19 09:01:00+09:00,2019-09-19,5550,5550,5550,5550,1,048430
2019-09-19 09:01:00+09:00,2019-09-19,192000,192700,192000,192600,3401,084990
2019-09-19 09:01:00+09:00,2019-09-19,4255,4265,4255,4265,479,228340
2019-09-19 09:01:00+09:00,2019-09-19,4140,4140,4140,4140,100,177830
2019-09-19 09:01:00+09:00,2019-09-19,41600,41600,41600,41600,266,009450
2019-09-19 09:01:00+09:00,2019-09-19,33750,33900,33750,33750,516,029780
2019-09-19 09:01:00+09:00,2019-09-19,3125,3130,3125,3130,105,060380
2019-09-19 09:01:00+09:00,2019-09-19,63100,63300,63000,63000,424,214320
2019-09-19 09:01:00+09:00,2019-09-19,1635,1655,1635,1635,58729,046390
2019-09-19 09:01:00+09:00,2019-09-19,35100,35150,35100,35150,1433,079160
2019-09-19 09:01:00+09:00,2019-09-19,6060,6060,6060,6060,556,019680
2019-09-19 09:03:00+09:00,2019-09-19,7100,7100,7060,7060,3,211270
2019-09-19 09:01:00+09:00,2019-09-19,2575,2585,2575,2585,8956,054780
2019-09-19 09:01:00+09:00,2019-09-19,34800,34800,34800,34800,32,003800
2019-09-19 09:01:00+09:00,2019-09-19,8000,8000,7920,7920,1003,134060
2019-09-19 09:01:00+09:00,2019-09-19,13650,13650,13600,13600,1998,068290
2019-09-19 09:01:00+09:00,2019-09-19,8960,9010,8960,9010,5,260660
2019-09-19 09:01:00+09:00,2019-09-19,11800,11800,11800,11800,70,236340
2019-09-19 09:01:00+09:00,2019-09-19,11450,11450,11450,11450,159,001540
2019-09-19 09:01:00+09:00,2019-09-19,5910,5930,5910,5920,2190,181340
2019-09-19 09:01:00+09:00,2019-09-19,8800,8800,8800,8800,277,148140
2019-09-19 09:01:00+09:00,2019-09-19,1120,1135,1105,1115,63893,032820
2019-09-19 09:17:00+09:00,2019-09-19,15600,15600,15600,15600,1,220250
2019-09-19 09:01:00+09:00,2019-09-19,3295,3330,3295,3330,1769,065950
2019-09-19 09:01:00+09:00,2019-09-19,3455,3455,3445,3445,451,092300
2019-09-19 09:01:00+09:00,2019-09-19,2905,2905,2905,2905,2061,140520
2019-09-19 09:01:00+09:00,2019-09-19,193,194,193,193,31347,004410
2019-09-19 09:01:00+09:00,2019-09-19,62800,63400,62800,63400,621,067160
2019-09-19 09:01:00+09:00,2019-09-19,43700,43750,43700,43700,648,011790
2019-09-19 09:01:00+09:00,2019-09-19,78800,78800,78400,78400,26,031440
2019-09-19 09:01:00+09:00,2019-09-19,4035,4035,4035,4035,3,150900
2019-09-19 09:01:00+09:00,2019-09-19,45800,45850,45800,45850,93,014830
2019-09-19 09:01:00+09:00,2019-09-19,9820,9860,9820,9850,2592,290550
2019-09-19 09:01:00+09:00,2019-09-19,10150,10150,10150,10150,1409,003380
2019-09-19 09:01:00+09:00,2019-09-19,13250,13300,13250,13250,190,007680
2019-09-19 09:01:00+09:00,2019-09-19,2800,2800,2800,2800,3,002920
2019-09-19 09:01:00+09:00,2019-09-19,34700,34750,34650,34750,1703,215200
2019-09-19 09:01:00+09:00,2019-09-19,2870,2870,2840,2840,29,039020
2019-09-19 09:01:00+09:00,2019-09-19,3890,3890,3890,3890,100,032940
2019-09-19 09:06:00+09:00,2019-09-19,1495,1495,1495,1495,60,045510
2019-09-19 09:01:00+09:00,2019-09-19,18450,18450,18450,18450,251,013030
2019-09-19 09:01:00+09:00,2019-09-19,4450,4470,4450,4470,274,001420
2019-09-19 09:01:00+09:00,2019-09-19,3280,3295,3280,3295,404,900140
2019-09-19 09:01:00+09:00,2019-09-19,899,899,899,899,1602,024850
2019-09-19 09:01:00+09:00,2019-09-19,20250,20250,20150,20250,1043,237880
2019-09-19 09:01:00+09:00,2019-09-19,62900,63000,62900,63000,181,000070
2019-09-19 09:01:00+09:00,2019-09-19,14000,14100,14000,14100,960,084370
2019-09-19 09:01:00+09:00,2019-09-19,746,795,746,795,31751,049470
2019-09-19 09:01:00+09:00,2019-09-19,5360,5360,5310,5310,340,064290
2019-09-19 09:01:00+09:00,2019-09-19,6110,6190,6110,6190,724,096760
2019-09-19 09:01:00+09:00,2019-09-19,54000,54000,54000,54000,567,002840
2019-09-19 09:01:00+09:00,2019-09-19,4475,4495,4475,4495,8941,050860
2019-09-19 09:01:00+09:00,2019-09-19,10550,10600,10550,10600,260,246710
2019-09-19 09:01:00+09:00,2019-09-19,17250,17300,17250,17300,7,259630
2019-09-19 09:01:00+09:00,2019-09-19,2385,2385,2385,2385,787,046970
2019-09-19 09:01:00+09:00,2019-09-19,8500,8760,8500,8760,2010,067000
2019-09-19 09:01:00+09:00,2019-09-19,127500,127500,127500,127500,442,298050
2019-09-19 09:01:00+09:00,2019-09-19,5557,5557,5557,5557,20,142280
2019-09-19 09:01:00+09:00,2019-09-19,22900,22900,22900,22900,964,215360
2019-09-19 09:01:00+09:00,2019-09-19,1370,1370,1365,1365,615,048550
2019-09-19 09:01:00+09:00,2019-09-19,7220,7230,7210,7220,11754,036930
2019-09-19 09:01:00+09:00,2019-09-19,3365,3370,3365,3370,399,045060
2019-09-19 09:01:00+09:00,2019-09-19,2540,2540,2500,2500,20744,017040
2019-09-19 09:01:00+09:00,2019-09-19,47350,47350,46850,46850,471,004000
2019-09-19 09:01:00+09:00,2019-09-19,16950,16950,16850,16850,204,000500
2019-09-19 09:01:00+09:00,2019-09-19,9560,9560,9540,9540,321,091580
2019-09-19 09:01:00+09:00,2019-09-19,2470,2490,2470,2480,1125,222080
2019-09-19 09:01:00+09:00,2019-09-19,2785,2795,2785,2795,702,067570
2019-09-19 09:01:00+09:00,2019-09-19,6710,6710,6700,6700,3634,206650
2019-09-19 09:08:00+09:00,2019-09-19,95800,95800,95800,95800,23,183190
2019-09-19 09:01:00+09:00,2019-09-19,2365,2375,2365,2375,7387,023440
2019-09-19 09:01:00+09:00,2019-09-19,2620,2625,2620,2625,114,071460
2019-09-19 09:01:00+09:00,2019-09-19,2090,2095,2090,2090,2895,038060
2019-09-19 09:01:00+09:00,2019-09-19,18050,18050,18050,18050,546,003960
2019-09-19 09:01:00+09:00,2019-09-19,5660,5660,5660,5660,2,079000
2019-09-19 09:01:00+09:00,2019-09-19,3080,3080,3080,3080,971,170030
2019-09-19 09:01:00+09:00,2019-09-19,2685,2695,2685,2695,924,255220
2019-09-19 09:25:00+09:00,2019-09-19,2500,2500,2500,2500,7,058970
2019-09-19 09:01:00+09:00,2019-09-19,9250,9250,9250,9250,184,091590
2019-09-19 09:01:00+09:00,2019-09-19,163500,163500,163500,163500,4116,011390
2019-09-19 09:01:00+09:00,2019-09-19,9170,9170,9170,9170,294,206640
2019-09-19 09:01:00+09:00,2019-09-19,5780,5780,5750,5750,418,138070
2019-09-19 09:11:00+09:00,2019-09-19,23900,23900,23900,23900,10,023450
2019-09-19 09:01:00+09:00,2019-09-19,3370,3370,3355,3360,143,003780
2019-09-19 09:01:00+09:00,2019-09-19,12400,12550,12400,12550,15,054800
2019-09-19 09:01:00+09:00,2019-09-19,9000,9300,9000,9230,9648,038070
2019-09-19 09:01:00+09:00,2019-09-19,1490,1490,1475,1475,769,007280
2019-09-19 09:01:00+09:00,2019-09-19,11000,11000,10600,10700,213193,215600
2019-09-19 09:01:00+09:00,2019-09-19,2540,2560,2540,2560,1022,039420
2019-09-19 09:01:00+09:00,2019-09-19,6440,6450,6440,6440,5753,066130
2019-09-19 11:16:00+09:00,2019-09-19,2090,2090,2090,2090,51,287410
2019-09-19 09:01:00+09:00,2019-09-19,5150,5200,5150,5200,8896,015860
2019-09-19 09:01:00+09:00,2019-09-19,11900,11900,11900,11900,352,005440
2019-09-19 09:01:00+09:00,2019-09-19,5920,5920,5920,5920,30,053160
2019-09-19 09:01:00+09:00,2019-09-19,5480,5480,5400,5470,4424,001140
2019-09-19 09:01:00+09:00,2019-09-19,3180,3215,3180,3215,318,101140
2019-09-19 09:19:00+09:00,2019-09-19,5360,5360,5360,5360,1,200580
2019-09-19 09:01:00+09:00,2019-09-19,41900,41900,41650,41650,1350,268600
2019-09-19 09:01:00+09:00,2019-09-19,6300,6350,6300,6350,17691,009520
2019-09-19 09:01:00+09:00,2019-09-19,11500,11500,11500,11500,171,088980
2019-09-19 09:01:00+09:00,2019-09-19,3730,3735,3730,3735,5100,038500
2019-09-19 09:01:00+09:00,2019-09-19,865,865,864,864,322,014940
2019-09-19 09:01:00+09:00,2019-09-19,5050,5100,5050,5090,181643,078130
2019-09-19 09:01:00+09:00,2019-09-19,4165,4165,4165,4165,233,067010
2019-09-19 09:01:00+09:00,2019-09-19,7040,7120,7040,7080,24877,207760
2019-09-19 09:01:00+09:00,2019-09-19,34000,34050,34000,34050,282,298040
2019-09-19 09:01:00+09:00,2019-09-19,8650,8700,8650,8690,744,011810
2019-09-19 09:01:00+09:00,2019-09-19,12100,12100,12100,12100,101,221980
2019-09-19 09:01:00+09:00,2019-09-19,17000,17200,16950,16950,255,001430
2019-09-19 09:01:00+09:00,2019-09-19,1615,1615,1615,1615,60,024840
2019-09-19 09:01:00+09:00,2019-09-19,10100,10100,10100,10100,120,141000
2019-09-19 09:01:00+09:00,2019-09-19,19250,19250,19100,19100,66,000060
2019-09-19 09:01:00+09:00,2019-09-19,9370,9370,9370,9370,5,004560
2019-09-19 09:01:00+09:00,2019-09-19,168500,169000,168000,168000,2278,096770
2019-09-19 09:01:00+09:00,2019-09-19,6340,6340,6290,6320,552,035150
2019-09-19 09:01:00+09:00,2019-09-19,12150,12150,12050,12100,4611,067170
2019-09-19 09:01:00+09:00,2019-09-19,5230,5230,5220,5220,6723,123040
2019-09-19 09:01:00+09:00,2019-09-19,73800,73800,73700,73700,896,011780
2019-09-19 09:01:00+09:00,2019-09-19,39400,39600,39400,39500,334,014820
2019-09-19 09:03:00+09:00,2019-09-19,45800,45800,45800,45800,1,007690
2019-09-19 09:01:00+09:00,2019-09-19,5170,5170,5170,5170,200,038460
2019-09-19 09:01:00+09:00,2019-09-19,3700,3710,3700,3710,571,007860
2019-09-19 09:01:00+09:00,2019-09-19,83700,84500,83700,84200,198,039030
2019-09-19 09:01:00+09:00,2019-09-19,24750,24800,24350,24400,10755,030000
2019-09-19 09:01:00+09:00,2019-09-19,22000,22000,21850,21950,1479,001550
2019-09-19 09:01:00+09:00,2019-09-19,5900,5920,5870,5870,6058,033290
2019-09-19 09:01:00+09:00,2019-09-19,32300,32300,32250,32250,715,148150
2019-09-19 09:01:00+09:00,2019-09-19,72600,72600,72200,72200,2789,032830
2019-09-19 09:01:00+09:00,2019-09-19,5130,5130,5090,5090,12130,008560
2019-09-19 09:01:00+09:00,2019-09-19,64900,64900,64400,64400,2152,012510
2019-09-19 09:01:00+09:00,2019-09-19,6170,6170,6140,6170,57,096610
2019-09-19 09:01:00+09:00,2019-09-19,7770,7770,7770,7770,201,221610
2019-09-19 09:01:00+09:00,2019-09-19,232000,232000,231000,231000,298,000100
2019-09-19 09:01:00+09:00,2019-09-19,1600,1600,1595,1595,31,038110
2019-09-19 09:02:00+09:00,2019-09-19,3985,3985,3985,3985,202,214330
2019-09-19 09:01:00+09:00,2019-09-19,136500,137500,136500,137000,1316,023530
2019-09-19 09:01:00+09:00,2019-09-19,11800,11800,11650,11650,1275,078520
2019-09-19 09:01:00+09:00,2019-09-19,22300,22300,22300,22300,260,119860
2019-09-19 09:01:00+09:00,2019-09-19,157000,157500,156500,156500,12070,035420
2019-09-19 09:01:00+09:00,2019-09-19,4340,4385,4340,4385,708,047920
2019-09-19 09:01:00+09:00,2019-09-19,6870,6890,6850,6890,2995,079170
2019-09-19 09:01:00+09:00,2019-09-19,305,307,305,307,36342,093230
2019-09-19 09:01:00+09:00,2019-09-19,10500,10600,10500,10600,699,029960
2019-09-19 09:01:00+09:00,2019-09-19,722,725,722,725,729,001020
2019-09-19 09:01:00+09:00,2019-09-19,3280,3315,3280,3300,27520,057500
2019-09-19 09:01:00+09:00,2019-09-19,13100,13100,13100,13100,111,049070
2019-09-19 09:01:00+09:00,2019-09-19,257000,258000,257000,258000,185,004170
2019-09-19 09:01:00+09:00,2019-09-19,4430,4445,4425,4435,4520,009440
2019-09-19 09:01:00+09:00,2019-09-19,919,919,917,917,1795,090710
2019-09-19 09:01:00+09:00,2019-09-19,1490,1505,1490,1505,4681,031860
2019-09-19 09:01:00+09:00,2019-09-19,1685,1690,1685,1690,3040,027970
2019-09-19 09:01:00+09:00,2019-09-19,2140,2140,2140,2140,150,323210
2019-09-19 09:01:00+09:00,2019-09-19,1720,1720,1715,1715,1216,066910
2019-09-19 09:01:00+09:00,2019-09-19,4225,4245,4220,4245,1851,226340
2019-09-19 14:32:00+09:00,2019-09-19,7290,7290,7290,7290,199,270660
2019-09-19 09:01:00+09:00,2019-09-19,7090,7150,7090,7130,4710,091340
2019-09-19 09:01:00+09:00,2019-09-19,12450,12450,12450,12450,354,069410
2019-09-19 12:14:00+09:00,2019-09-19,4220,4220,4220,4220,144,200350
2019-09-19 09:01:00+09:00,2019-09-19,24450,24500,24450,24500,132,104830
2019-09-19 09:01:00+09:00,2019-09-19,6700,6700,6540,6540,7540,065570
2019-09-19 09:01:00+09:00,2019-09-19,9200,9200,9200,9200,10,185490
2019-09-19 09:01:00+09:00,2019-09-19,3945,3945,3945,3945,2,121440
2019-09-19 09:01:00+09:00,2019-09-19,1450,1460,1445,1460,33245,033050
2019-09-19 09:03:00+09:00,2019-09-19,23650,24500,23600,24150,59304,001790
2019-09-19 09:01:00+09:00,2019-09-19,3395,3395,3380,3390,5051,004830
2019-09-19 09:01:00+09:00,2019-09-19,14950,15000,14900,15000,13772,005290
2019-09-19 09:01:00+09:00,2019-09-19,17100,17200,17050,17050,3153,002070
2019-09-19 09:01:00+09:00,2019-09-19,20050,20100,20000,20050,4285,023900
2019-09-19 09:01:00+09:00,2019-09-19,4245,4245,4245,4245,1,006570
2019-09-19 09:52:00+09:00,2019-09-19,2170,2170,2170,2170,2000,271740
2019-09-19 09:01:00+09:00,2019-09-19,6090,6090,6080,6080,1171,046140
2019-09-19 09:01:00+09:00,2019-09-19,6210,6220,6210,6220,570,298690
2019-09-19 09:01:00+09:00,2019-09-19,1230,1230,1225,1230,38216,014160
2019-09-19 09:01:00+09:00,2019-09-19,6200,6230,6130,6160,113032,035810
2019-09-19 09:01:00+09:00,2019-09-19,3470,3480,3410,3480,170,067830
2019-09-19 09:08:00+09:00,2019-09-19,18050,18050,18050,18050,3,058430
2019-09-19 09:01:00+09:00,2019-09-19,2455,2455,2455,2455,20,118000
2019-09-19 09:01:00+09:00,2019-09-19,307,307,307,307,168,007120
2019-09-19 09:01:00+09:00,2019-09-19,984,984,977,978,14214,018000
2019-09-19 09:01:00+09:00,2019-09-19,7720,7740,7720,7740,916,060150
2019-09-19 09:13:00+09:00,2019-09-19,2110,2110,2110,2110,100,277480
2019-09-19 09:01:00+09:00,2019-09-19,9130,9130,9130,9130,13,009680
2019-09-19 09:01:00+09:00,2019-09-19,1635,1635,1635,1635,80,044780
2019-09-19 09:01:00+09:00,2019-09-19,7240,7240,7180,7190,194195,024060
2019-09-19 09:01:00+09:00,2019-09-19,5330,5370,5320,5370,19842,020560
2019-09-19 09:01:00+09:00,2019-09-19,22750,22750,22500,22500,8519,052690
2019-09-19 09:01:00+09:00,2019-09-19,4810,4860,4810,4860,3502,052860
2019-09-19 09:01:00+09:00,2019-09-19,9570,9570,9550,9550,614,289010
2019-09-19 09:01:00+09:00,2019-09-19,17750,17900,17750,17900,2214,073110
2019-09-19 09:01:00+09:00,2019-09-19,18400,18400,18400,18400,233,100840
2019-09-19 09:01:00+09:00,2019-09-19,35850,35900,35700,35700,1438,204320
2019-09-19 09:01:00+09:00,2019-09-19,25250,25300,25250,25300,1324,028100
2019-09-19 09:01:00+09:00,2019-09-19,24700,24700,24700,24700,546,123860
2019-09-19 09:01:00+09:00,2019-09-19,22900,22950,22800,22800,1298,042520
2019-09-19 09:01:00+09:00,2019-09-19,6540,6540,6540,6540,51,059100
2019-09-19 09:01:00+09:00,2019-09-19,32250,32250,32200,32200,176,071840
2019-09-19 09:01:00+09:00,2019-09-19,18800,18900,18800,18900,31,027390
2019-09-19 09:01:00+09:00,2019-09-19,21600,21800,21600,21700,2930,115450
2019-09-19 09:01:00+09:00,2019-09-19,37100,37100,37100,37100,361,234340
2019-09-19 09:01:00+09:00,2019-09-19,13400,13400,13300,13300,4267,003540
2019-09-19 09:01:00+09:00,2019-09-19,3450,3470,3450,3465,24760,011150
2019-09-19 09:01:00+09:00,2019-09-19,8370,8410,8370,8410,254,123690
2019-09-19 09:01:00+09:00,2019-09-19,7870,7870,7870,7870,649,136510
2019-09-19 09:01:00+09:00,2019-09-19,7760,7760,7700,7720,2782,005870
2019-09-19 09:01:00+09:00,2019-09-19,10500,10500,10500,10500,80,020400
2019-09-19 09:01:00+09:00,2019-09-19,5830,5830,5760,5760,1004,093190
2019-09-19 13:31:00+09:00,2019-09-19,1995,1995,1995,1995,476,148780
2019-09-19 09:01:00+09:00,2019-09-19,2055,2060,2050,2060,7515,001380
2019-09-19 09:01:00+09:00,2019-09-19,1170,1170,1170,1170,9,021050
2019-09-19 09:01:00+09:00,2019-09-19,5620,5680,5620,5660,26388,073070
2019-09-19 09:01:00+09:00,2019-09-19,9640,9640,9640,9640,162,005680
2019-09-19 09:01:00+09:00,2019-09-19,1130,1130,1125,1130,28355,052900
2019-09-19 09:01:00+09:00,2019-09-19,2555,2555,2540,2540,52,025550
2019-09-19 09:01:00+09:00,2019-09-19,3120,3120,3120,3120,681,081580
2019-09-19 09:01:00+09:00,2019-09-19,512,536,512,533,286806,114570
2019-09-19 09:01:00+09:00,2019-09-19,12500,12500,12500,12500,954,002460
2019-09-19 09:01:00+09:00,2019-09-19,14750,14750,14750,14750,3,194370
2019-09-19 09:02:00+09:00,2019-09-19,14400,14400,14400,14400,1,102460
2019-09-19 09:01:00+09:00,2019-09-19,6240,6240,6240,6240,1,170790
2019-09-19 09:02:00+09:00,2019-09-19,5990,5990,5990,5990,1,150440
2019-09-19 09:01:00+09:00,2019-09-19,7220,7220,7180,7200,9064,138930
2019-09-19 09:01:00+09:00,2019-09-19,6280,6280,6280,6280,200,014570
2019-09-19 09:01:00+09:00,2019-09-19,2445,2445,2430,2445,5424,095720
2019-09-19 09:01:00+09:00,2019-09-19,3075,3080,3075,3080,116,079950
2019-09-19 09:01:00+09:00,2019-09-19,2150,2200,2150,2195,2352,011420
2019-09-19 09:08:00+09:00,2019-09-19,52100,52100,52100,52100,25,003030
2019-09-19 09:01:00+09:00,2019-09-19,7910,7960,7910,7960,5215,070960
2019-09-19 09:01:00+09:00,2019-09-19,8230,8290,8230,8290,200,032560
2019-09-19 09:01:00+09:00,2019-09-19,2125,2125,2125,2125,90,060540
2019-09-19 09:01:00+09:00,2019-09-19,3055,3055,3055,3055,407,008830
2019-09-19 09:01:00+09:00,2019-09-19,7280,7280,7280,7280,452,009290
2019-09-19 09:01:00+09:00,2019-09-19,21500,21500,21500,21500,44,317770
2019-09-19 09:01:00+09:00,2019-09-19,16150,16200,16150,16150,468,001800
2019-09-19 09:15:00+09:00,2019-09-19,2240,2240,2240,2240,5,265480
2019-09-19 09:11:00+09:00,2019-09-19,35250,35250,35250,35250,10,140860
2019-09-19 09:01:00+09:00,2019-09-19,2800,2815,2800,2815,22756,033130
2019-09-19 09:01:00+09:00,2019-09-19,5130,5160,5130,5160,3964,200230
2019-09-19 09:01:00+09:00,2019-09-19,91000,91500,90900,91300,5189,028260
2019-09-19 09:01:00+09:00,2019-09-19,29550,29550,29400,29500,32739,033640
2019-09-19 09:01:00+09:00,2019-09-19,1270,1275,1270,1275,3113,025750
2019-09-19 09:01:00+09:00,2019-09-19,44900,45000,44900,44900,906,161890
2019-09-19 09:01:00+09:00,2019-09-19,3220,3220,3220,3220,14,241520
2019-09-19 09:01:00+09:00,2019-09-19,15800,15900,15800,15900,70,213500
2019-09-19 09:01:00+09:00,2019-09-19,1465,1465,1465,1465,1,036710
2019-09-19 09:01:00+09:00,2019-09-19,1525,1525,1525,1525,30,060230
2019-09-19 09:01:00+09:00,2019-09-19,9870,9870,9870,9870,100,043370
2019-09-19 09:01:00+09:00,2019-09-19,7420,7430,7420,7430,246,227100
2019-09-19 09:01:00+09:00,2019-09-19,2850,2850,2850,2850,5239,014200
2019-09-19 09:01:00+09:00,2019-09-19,1330,1339,1326,1335,70192,054630
2019-09-19 09:01:00+09:00,2019-09-19,31000,31000,31000,31000,45,002310
2019-09-19 09:01:00+09:00,2019-09-19,5430,5430,5400,5430,933,024880
2019-09-19 09:01:00+09:00,2019-09-19,4340,4340,4340,4340,236,189860
2019-09-19 09:01:00+09:00,2019-09-19,4825,4870,4825,4870,955,064240
2019-09-19 09:01:00+09:00,2019-09-19,6120,6120,6120,6120,9,189690
2019-09-19 09:01:00+09:00,2019-09-19,872,872,872,872,1292,058220
2019-09-19 09:01:00+09:00,2019-09-19,3030,3030,3030,3030,11,103230
2019-09-19 09:01:00+09:00,2019-09-19,78800,78900,78800,78900,277,003230
2019-09-19 09:01:00+09:00,2019-09-19,52700,52700,52700,52700,30,307950
2019-09-19 09:01:00+09:00,2019-09-19,2730,2730,2730,2730,1,070590
2019-09-19 09:01:00+09:00,2019-09-19,2930,2930,2915,2915,1422,099440
2019-09-19 09:01:00+09:00,2019-09-19,10050,10050,10050,10050,2075,166480
2019-09-19 09:01:00+09:00,2019-09-19,7600,7600,7530,7540,4668,263540
2019-09-19 09:01:00+09:00,2019-09-19,34350,34400,34150,34150,3270,006360
2019-09-19 09:58:00+09:00,2019-09-19,16700,16700,16700,16700,1,251280
2019-09-19 09:01:00+09:00,2019-09-19,11050,11100,11050,11100,1154,090470
2019-09-19 09:01:00+09:00,2019-09-19,6120,6200,6120,6200,851,094170
2019-09-19 09:01:00+09:00,2019-09-19,4810,4810,4765,4765,8494,028670
